2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,100013
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100021
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100072
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100080
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100102
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100110
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100129
nan,nan,nan,nan,nan,nan,nan,2520.0,2484.0,2484.0,2484.0,2484.0,100137
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100153
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100188
nan,nan,nan,nan,nan,nan,nan,2417.0,2385.0,2385.0,2385.0,2385.0,100196
2308.0,2308.0,2308.0,2308.0,2308.0,2308.0,2321.0,2321.0,2321.0,2321.0,2321.0,2321.0,100200
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100218
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100234
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100242
2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,2456.0,2456.0,2435.0,2435.0,2435.0,2435.0,100250
2370.0,2370.0,2370.0,2370.0,2370.0,2370.0,2406.0,2406.0,2406.0,2406.0,2406.0,2406.0,100269
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100277
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100307
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100315
nan,nan,nan,nan,nan,nan,nan,2389.0,2385.0,2385.0,2385.0,2385.0,100323
2433.0,2469.0,2469.0,2469.0,2469.0,2469.0,2469.0,2469.0,2469.0,2469.0,2469.0,2469.0,100340
2375.0,2375.0,2375.0,2375.0,2375.0,2375.0,2321.0,2321.0,2353.0,2353.0,2353.0,2353.0,100358
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100374
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100382
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100390
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100404
2277.0,2277.0,2277.0,2277.0,2277.0,2277.0,2277.0,2277.0,2277.0,2277.0,2277.0,2277.0,100412
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100420
nan,nan,nan,nan,nan,nan,nan,2360.0,2371.0,2371.0,2371.0,2371.0,100439
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100447
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100455
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100480
